num,url,coder1,coder2,final_label
3992_Q48,https://pbs.twimg.com/media/Dsaqa4WX4AEwzLr.jpg,OTHER,crowd,No Agreement
3993_Q48,https://pbs.twimg.com/media/Dsas4_XWoAEyvt0.jpg,women and children/close shots,OTHER,No Agreement
3994_Q48,https://pbs.twimg.com/media/DsbMzUUWsAAA5E1.jpg,police,police,police
3995_Q48,https://pbs.twimg.com/media/DsbUY1wX4AELryW.jpg,police,police,police
3996_Q48,https://pbs.twimg.com/media/DsbagVYXoAAta0u.jpg,women and children/close shots,women and children/close shots,women and children/close shots
3997_Q48,https://pbs.twimg.com/media/DsbbwEqXQAAXRWf.jpg,OTHER,OTHER,OTHER
3998_Q48,https://pbs.twimg.com/media/DsbdSTpWkAAoT_5.jpg,OTHER,OTHER,OTHER
3999_Q48,https://pbs.twimg.com/media/DsbixvUW0AAq1bl.jpg,men/close shots,crowd,No Agreement
4000_Q48,https://pbs.twimg.com/media/DsbtwnaWwAAXrym.jpg,women and children/close shots,OTHER,No Agreement
4001_Q48,https://pbs.twimg.com/media/DscDuFLXQAAjgRk.jpg,police,police,police
4002_Q48,https://pbs.twimg.com/media/DscEMC6X4AA3bBz.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4003_Q48,https://pbs.twimg.com/media/DscHYDQWsAIWde9.jpg,OTHER,OTHER,OTHER
4004_Q48,https://pbs.twimg.com/media/DscLDfKW0AAGPPl.jpg,OTHER,crowd,No Agreement
4005_Q48,https://pbs.twimg.com/media/DscTvYzXoAEeURQ.jpg,crowd,crowd,crowd
4006_Q48,https://pbs.twimg.com/media/DscXaoeU0AA3UwV.jpg,OTHER,OTHER,OTHER
4007_Q48,https://pbs.twimg.com/media/DscevECX4AA8_jH.jpg,republican politicians,republican politicians,republican politicians
4008_Q48,https://pbs.twimg.com/media/DscpJhkUcAAS-4t.jpg,women and children/close shots,crowd,No Agreement
4009_Q48,https://pbs.twimg.com/media/Dscr7qoWkAALYGq.jpg,men/close shots,crowd,No Agreement
4010_Q48,https://pbs.twimg.com/media/DscxWUbXcAEAB8-.jpg,OTHER,OTHER,OTHER
4011_Q48,https://pbs.twimg.com/media/Dscz52sWoAAdLtv.jpg,OTHER,OTHER,OTHER
4012_Q48,https://pbs.twimg.com/media/Dsc9iXxVsAA7xB5.jpg,OTHER,OTHER,OTHER
4013_Q48,https://pbs.twimg.com/media/Dsc-CMoW0AAkBuC.jpg,OTHER,OTHER,OTHER
4014_Q48,https://pbs.twimg.com/media/Dsc-GQ6W0AIWZyx.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4015_Q48,https://pbs.twimg.com/media/Dsc-iilX4AUsRJ4.jpg,men/close shots,crowd,No Agreement
4016_Q48,https://pbs.twimg.com/media/Dsc_d1oWsAEY4mW.jpg,republican politicians,republican politicians,republican politicians
4017_Q48,https://pbs.twimg.com/media/DsdTIizXcAIgR7t.jpg,military,military,military
4018_Q48,https://pbs.twimg.com/media/DsdVXnLXcAI2sV8.jpg,military,military,military
4019_Q48,https://pbs.twimg.com/media/DsdYAH5W0AEl6nl.jpg,men/close shots,crowd,No Agreement
4020_Q48,https://pbs.twimg.com/media/DsddhAFX4AI5oZ2.jpg,OTHER,crowd,No Agreement
4021_Q48,https://pbs.twimg.com/media/DsdjsF0W0AAcFr8.jpg,OTHER,OTHER,OTHER
4022_Q48,https://pbs.twimg.com/media/DsdkT8MXQAEF01F.jpg,women and children/close shots,OTHER,No Agreement
4023_Q48,https://pbs.twimg.com/media/Dsdn22GWkAIkmjx.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4024_Q48,https://pbs.twimg.com/media/DsdoqxaXgAE6nsK.jpg,crowd,crowd,crowd
4025_Q48,https://pbs.twimg.com/media/DsdtehiU0AAWTqB.jpg,OTHER,crowd,No Agreement
4026_Q48,https://pbs.twimg.com/media/Dsdtzk1U8AARMln.jpg,violations,crowd,No Agreement
4027_Q48,https://pbs.twimg.com/media/DsdulfTX4AUsPpb.jpg,OTHER,OTHER,OTHER
4028_Q48,https://pbs.twimg.com/media/Dsd2oL4W0AAQG_P.jpg,republican politicians,republican politicians,republican politicians
4029_Q48,https://pbs.twimg.com/media/Dsd3x9mXgAEq9_m.jpg,republican politicians,republican politicians,republican politicians
4030_Q48,https://pbs.twimg.com/media/Dsd_U2aW0AI8Cd5.jpg,OTHER,OTHER,OTHER
4031_Q48,https://pbs.twimg.com/media/Dsd-EJGXQAAIq0n.jpg,camps,OTHER,No Agreement
4032_Q48,https://pbs.twimg.com/media/Dsd_y8mWsAADpqN.jpg,camps,camps,camps
4033_Q48,https://pbs.twimg.com/media/Dsd_9-IWkAEy5LF.jpg,OTHER,OTHER,OTHER
4034_Q48,https://pbs.twimg.com/media/DseAM0WX4AA192q.jpg,crowd,crowd,crowd
4035_Q48,https://pbs.twimg.com/media/DseLACOXgAY6T8D.png,OTHER,men/close shots,No Agreement
4036_Q48,https://pbs.twimg.com/media/DseNlCyWkAAHllR.jpg,military,military,military
4037_Q48,https://pbs.twimg.com/media/DseRzgRU0AUJVKM.jpg,men/close shots,men/close shots,men/close shots
4038_Q48,https://pbs.twimg.com/media/DseUU_YWwAAGDdi.jpg,police,police,police
4039_Q48,https://pbs.twimg.com/media/DseX2LDWwAA8zaj.jpg,OTHER,OTHER,OTHER
4040_Q48,https://pbs.twimg.com/media/DseX7ovX4AYSlWb.jpg,crowd,crowd,crowd
4041_Q48,https://pbs.twimg.com/media/DseUAAPVsAANxhJ.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4042_Q48,https://pbs.twimg.com/media/DsebSM6WkAA4e5J.jpg,OTHER,crowd,No Agreement
4043_Q48,https://pbs.twimg.com/media/Dsei0MPWoAEE0GS.jpg,military,military,military
4044_Q48,https://pbs.twimg.com/media/DsejuEAXoAAeisQ.jpg,republican politicians,republican politicians,republican politicians
4045_Q48,https://pbs.twimg.com/media/Dsem7ltX4AAD6xx.jpg,military,military,military
4046_Q48,https://pbs.twimg.com/media/Dsev2iQXoAE_dbF.jpg,police,police,police
4047_Q48,https://pbs.twimg.com/media/DsexrLgXgAEKeBN.jpg,police,police,police
4048_Q48,https://pbs.twimg.com/media/Dse1ggIWsAAay5I.jpg,men/close shots,men/close shots,men/close shots
4049_Q48,https://pbs.twimg.com/media/Dse4UhgX4AI53En.jpg,military,military,military
4050_Q48,https://pbs.twimg.com/media/Dse8oDyWoAA3AgX.jpg,men/close shots,crowd,No Agreement
4051_Q48,https://pbs.twimg.com/media/Dse-gC4WoAANtlC.jpg,republican politicians,republican politicians,republican politicians
4052_Q48,https://pbs.twimg.com/media/Dse_ickW0AAmKP7.jpg,women and children/close shots,crowd,No Agreement
4053_Q48,https://pbs.twimg.com/media/DsfDhjuWsAIRlud.jpg,OTHER,crowd,No Agreement
4054_Q48,https://pbs.twimg.com/media/DsfFauaW0AAfd10.jpg,men/close shots,men/close shots,men/close shots
4055_Q48,https://pbs.twimg.com/media/DsfSLJjX4AAV--M.jpg,OTHER,OTHER,OTHER
4056_Q48,https://pbs.twimg.com/media/DsfV6MjXcAAjblf.jpg,men/close shots,men/close shots,men/close shots
4057_Q48,https://pbs.twimg.com/media/Dsfk81_WkAEtsoh.jpg,republican politicians,republican politicians,republican politicians
4058_Q48,https://pbs.twimg.com/media/DsfmnTdW0AAuvAg.jpg,men/close shots,men/close shots,men/close shots
4059_Q48,https://pbs.twimg.com/media/DsfpEUCXgAYfxuf.png,OTHER,men/close shots,No Agreement
4060_Q48,https://pbs.twimg.com/media/Dsfqq_mXcAIwmqr.jpg,military,military,military
4061_Q48,https://pbs.twimg.com/media/DsfwnUNUUAA5i9F.jpg,OTHER,police,No Agreement
4062_Q48,https://pbs.twimg.com/media/DsgDRz9WkAAvWiN.jpg,OTHER,OTHER,OTHER
4063_Q48,https://pbs.twimg.com/media/DsgEh4AXQAA_H8u.jpg,republican politicians,republican politicians,republican politicians
4064_Q48,https://pbs.twimg.com/media/DsgE4BlWkAAoc3C.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4065_Q48,https://pbs.twimg.com/media/DsgP7b6XgAEvCf9.jpg,military,police,No Agreement
4066_Q48,https://pbs.twimg.com/media/DshJ-2MX4AAj37O.jpg,military,military,military
4067_Q48,https://pbs.twimg.com/media/DshUo0zWsAAuv4D.jpg,military,military,military
4068_Q48,https://pbs.twimg.com/media/DshgPFcXoAAey5m.jpg,OTHER,crowd,No Agreement
4069_Q48,https://pbs.twimg.com/media/Dshj6tuXQAEDbFp.jpg,OTHER,OTHER,OTHER
4070_Q48,https://pbs.twimg.com/media/DshrwrhXcAA__at.jpg,men/close shots,crowd,No Agreement
4071_Q48,https://pbs.twimg.com/media/Dsh0EzBWkAA0wvM.jpg,OTHER,OTHER,OTHER
4072_Q48,https://pbs.twimg.com/media/DsiBTKzXgAAUzUv.jpg,OTHER,crowd,No Agreement
4073_Q48,https://pbs.twimg.com/media/DsiDkx5XQAAI3RU.jpg,military,police,No Agreement
4074_Q48,https://pbs.twimg.com/media/DsiE8TpXcAAkwGj.jpg,republican politicians,republican politicians,republican politicians
4075_Q48,https://pbs.twimg.com/media/DsiHCvrXQAAlRPW.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4076_Q48,https://pbs.twimg.com/media/DsiZaazUcAUhbXi.jpg,violations,crowd,No Agreement
4077_Q48,https://pbs.twimg.com/media/Dsik0P2XcAM6LX2.jpg,OTHER,men/close shots,No Agreement
4078_Q48,https://pbs.twimg.com/media/DsikS96WsAEfKvJ.jpg,OTHER,OTHER,OTHER
4079_Q48,https://pbs.twimg.com/media/Dsish4zXcAE0Ula.jpg,OTHER,OTHER,OTHER
4080_Q48,https://pbs.twimg.com/media/DsixclLXQAE3NGn.jpg,OTHER,OTHER,OTHER
4081_Q48,https://pbs.twimg.com/media/Dsixy_OVAAACkQ9.jpg,violations,violations,violations
4082_Q48,https://pbs.twimg.com/media/Dsi1PRHWkAIc5SY.jpg,OTHER,OTHER,OTHER
4083_Q48,https://pbs.twimg.com/media/Dsi1RsvWkAAl10_.jpg,OTHER,OTHER,OTHER
4084_Q48,https://pbs.twimg.com/media/Dsi123yU8AEyDAg.jpg,OTHER,OTHER,OTHER
4085_Q48,https://pbs.twimg.com/media/Dsi17DnXQAUgi5C.jpg,military,military,military
4086_Q48,https://pbs.twimg.com/media/Dsi4ZS2XcAEf20t.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4087_Q48,https://pbs.twimg.com/media/Dsi7GD0VYAERyH8.jpg,OTHER,OTHER,OTHER
4088_Q48,https://pbs.twimg.com/media/Dsi7QAHXoAE26Qc.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4089_Q48,https://pbs.twimg.com/media/Dsi7Z15XgAABR-H.jpg,police,police,police
4090_Q48,https://pbs.twimg.com/media/Dsi8yvXXQAA0SjT.jpg,women and children/close shots,crowd,No Agreement
4091_Q48,https://pbs.twimg.com/media/Dsi-pZuW0AER7Hv.jpg,OTHER,OTHER,OTHER
4092_Q48,https://pbs.twimg.com/media/Dsi-pdtXcAYXSkn.jpg,OTHER,OTHER,OTHER
4093_Q48,https://pbs.twimg.com/media/DsjCeCBWkAARC4c.jpg,OTHER,republican politicians,No Agreement
4094_Q48,https://pbs.twimg.com/media/DsjChJzX4AAtBKL.jpg,OTHER,republican politicians,No Agreement
4095_Q48,https://pbs.twimg.com/media/DsjI-fHXoAIPBcG.jpg,police,police,police
4096_Q48,https://pbs.twimg.com/media/DsjRYh3WsAEZLd9.jpg,OTHER,OTHER,OTHER
4097_Q48,https://pbs.twimg.com/media/DsjX5m5WkAA-dUn.jpg,OTHER,men/close shots,No Agreement
4098_Q48,https://pbs.twimg.com/media/DsjZC71WoAkjpIL.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4099_Q48,https://pbs.twimg.com/media/DsjeNndX4AAcmng.jpg,republican politicians,republican politicians,republican politicians
4100_Q48,https://pbs.twimg.com/media/DsjkEghX4AENwK3.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4101_Q48,https://pbs.twimg.com/media/Dsjm-6HXcAEjWuX.jpg,OTHER,men/close shots,No Agreement
4102_Q48,https://pbs.twimg.com/media/Dsjr61QXgAUmgHB.jpg,OTHER,OTHER,OTHER
4103_Q48,https://pbs.twimg.com/media/DsjtJllWkAAxMCf.jpg,OTHER,OTHER,OTHER
4104_Q48,https://pbs.twimg.com/media/Dsjw6axWoAI0ZMn.jpg,men/close shots,men/close shots,men/close shots
4105_Q48,https://pbs.twimg.com/media/Dsjx5XkV4AAfNaX.jpg,violations,OTHER,No Agreement
4106_Q48,https://pbs.twimg.com/media/Dsj1y4RUwAAJ5f7.jpg,republican politicians,republican politicians,republican politicians
4107_Q48,https://pbs.twimg.com/media/Dsj23QYXgAI6CcM.jpg,OTHER,OTHER,OTHER
4108_Q48,https://pbs.twimg.com/media/DskBCgpWoAI0ilx.jpg,men/close shots,men/close shots,men/close shots
4109_Q48,https://pbs.twimg.com/media/DskMv7KXcAAcjKP.jpg,men/close shots,violations,No Agreement
4110_Q48,https://pbs.twimg.com/media/DskV-nHX4AAi2gR.jpg,men/close shots,men/close shots,men/close shots
4111_Q48,https://pbs.twimg.com/media/DskZFOEXoAAnEvV.jpg,women and children/close shots,crowd,No Agreement
4112_Q48,https://pbs.twimg.com/media/DskaJHyW0AA8GLa.jpg,men/close shots,men/close shots,men/close shots
4113_Q48,https://pbs.twimg.com/media/DskuHUWXgAAfZk6.jpg,OTHER,OTHER,OTHER
4114_Q48,https://pbs.twimg.com/media/DskwmekWoAMiZlF.jpg,OTHER,OTHER,OTHER
4115_Q48,https://pbs.twimg.com/media/DskxLAQWsAANVgB.jpg,men/close shots,men/close shots,men/close shots
4116_Q48,https://pbs.twimg.com/media/DskxZ44XoAAaGKF.jpg,men/close shots,men/close shots,men/close shots
4117_Q48,https://pbs.twimg.com/media/Dsk4gcjW0AAqzH_.jpg,military,police,No Agreement
4118_Q48,https://pbs.twimg.com/media/DslFMWXWsAIRQQd.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4119_Q48,https://pbs.twimg.com/media/DslHV2dXQAE0zb3.jpg,republican politicians,republican politicians,republican politicians
4120_Q48,https://pbs.twimg.com/media/DslWmUJW0AAMvTv.jpg,men/close shots,men/close shots,men/close shots
4121_Q48,https://pbs.twimg.com/media/DslXRpNX4AAAq5-.jpg,OTHER,OTHER,OTHER
4122_Q48,https://pbs.twimg.com/media/DsmbCAkXcAEfPQ5.jpg,OTHER,OTHER,OTHER
4123_Q48,https://pbs.twimg.com/media/DsmhqQwWsAA72Zk.jpg,women and children/close shots,crowd,No Agreement
4124_Q48,https://pbs.twimg.com/media/DsnFRkIXgAAgQ9G.jpg,OTHER,men/close shots,No Agreement
4125_Q48,https://pbs.twimg.com/media/DsnS4OIU4AMr1tl.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4126_Q48,https://pbs.twimg.com/media/DsnYn4LWwAEWgRo.jpg,OTHER,OTHER,OTHER
4127_Q48,https://pbs.twimg.com/media/DsnkFA2X4AEQUz8.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4128_Q48,https://pbs.twimg.com/media/DsnoReJWwAAl__S.jpg,men/close shots,men/close shots,men/close shots
4129_Q48,https://pbs.twimg.com/media/DsnqEn0WwAE7Cr6.jpg,republican politicians,OTHER,No Agreement
4130_Q48,https://pbs.twimg.com/media/DsoB18KWkAE-2nv.jpg,republican politicians,republican politicians,republican politicians
4131_Q48,https://pbs.twimg.com/media/DsoHomEUcAAwmjT.jpg,republican politicians,republican politicians,republican politicians
4132_Q48,https://pbs.twimg.com/media/DsodX3iWoAAlr2-.jpg,OTHER,OTHER,OTHER
4133_Q48,https://pbs.twimg.com/media/DsomawoVsAALH7S.jpg,military,military,military
4134_Q48,https://pbs.twimg.com/media/DsorhjvWkAYYnkg.jpg,OTHER,OTHER,OTHER
4135_Q48,https://pbs.twimg.com/media/DsoxJhDU8AAhA5J.jpg,camps,camps,camps
4136_Q48,https://pbs.twimg.com/media/DsowxDDXcAI58aj.jpg,republican politicians,republican politicians,republican politicians
4137_Q48,https://pbs.twimg.com/media/DspBbWQUUAAmsHM.jpg,police,police,police
4138_Q48,https://pbs.twimg.com/media/DspHvbcU8AAvCEG.jpg,OTHER,republican politicians,No Agreement
4139_Q48,https://pbs.twimg.com/media/DspIIeoU8AA6RSn.jpg,republican politicians,republican politicians,republican politicians
4140_Q48,https://pbs.twimg.com/media/DspItb8UUAAYzLs.jpg,OTHER,OTHER,OTHER
4141_Q48,https://pbs.twimg.com/media/DspetcEU4AAG6pk.jpg,OTHER,OTHER,OTHER
4142_Q48,https://pbs.twimg.com/media/DsplXKRU8AAsJTp.jpg,OTHER,OTHER,OTHER
4143_Q48,https://pbs.twimg.com/media/DspqNaZVAAAGf8W.jpg,republican politicians,republican politicians,republican politicians
4144_Q48,https://pbs.twimg.com/media/DsqE_LGWwAImWaZ.jpg,camps,camps,camps
4145_Q48,https://pbs.twimg.com/media/DsqH2gtWkAE4s6Z.jpg,republican politicians,republican politicians,republican politicians
4146_Q48,https://pbs.twimg.com/media/DsqOyIFVsAAWyZ0.jpg,violations,crowd,No Agreement
4147_Q48,https://pbs.twimg.com/media/DsqdgDPWsAIIuIa.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4148_Q48,https://pbs.twimg.com/media/DsqmEUiWwAAEhH1.jpg,OTHER,OTHER,OTHER
4149_Q48,https://pbs.twimg.com/media/DsrXtWnWoAE1NPM.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4150_Q48,https://pbs.twimg.com/media/DssDUF8X4AEbPTo.jpg,OTHER,OTHER,OTHER
4151_Q48,https://pbs.twimg.com/media/DssLsx4U4AAAuv9.jpg,OTHER,OTHER,OTHER
4152_Q48,https://pbs.twimg.com/media/DssUe0uW0AA9kvs.jpg,republican politicians,republican politicians,republican politicians
4153_Q48,https://pbs.twimg.com/media/DssggMpWsAIji7W.jpg,violations,men/close shots,No Agreement
4154_Q48,https://pbs.twimg.com/media/DseUejNU0AEdPRt.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4155_Q48,https://pbs.twimg.com/media/DssiNNRWkAAhm0L.jpg,women and children/close shots,police,No Agreement
4156_Q48,https://pbs.twimg.com/media/DssjdBFXQAEbaau.jpg,men/close shots,men/close shots,men/close shots
4157_Q48,https://pbs.twimg.com/media/Dssk7gNVsAAUC5p.jpg,police,OTHER,No Agreement
4158_Q48,https://pbs.twimg.com/media/DssrWTGXQAAotGW.jpg,camps,OTHER,No Agreement
4159_Q48,https://pbs.twimg.com/media/DsswIgsWkAINqOL.jpg,women and children/close shots,police,No Agreement
4160_Q48,https://pbs.twimg.com/media/DssyhBrWoAAarmU.jpg,men/close shots,men/close shots,men/close shots
4161_Q48,https://pbs.twimg.com/media/DstG0vHXgAAQxYa.jpg,men/close shots,men/close shots,men/close shots
4162_Q48,https://pbs.twimg.com/media/DstVdajVAAApnVc.jpg,men/close shots,men/close shots,men/close shots
4163_Q48,https://pbs.twimg.com/media/DstjMOFUUAAQlyb.jpg,camps,camps,camps
4164_Q48,https://pbs.twimg.com/media/Dst0mGWWoAIpIAQ.jpg,men/close shots,men/close shots,men/close shots
4165_Q48,https://pbs.twimg.com/media/Dst_wxTUcAA1DQ_.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4166_Q48,https://pbs.twimg.com/media/DsuEr01WsAE4bX4.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4167_Q48,https://pbs.twimg.com/media/DsuJJzfX4AUpyqK.jpg,violations,men/close shots,No Agreement
4168_Q48,https://pbs.twimg.com/media/DsuQZPuWwAUAqV5.jpg,women and children/close shots,police,No Agreement
4169_Q48,https://pbs.twimg.com/media/DsugSnOXoAEOerh.jpg,men/close shots,men/close shots,men/close shots
4170_Q48,https://pbs.twimg.com/media/DsuimHcWkAIt0lS.jpg,women and children/close shots,camps,No Agreement
4171_Q48,https://pbs.twimg.com/media/Dsujf2JUcAAk2le.jpg,OTHER,OTHER,OTHER
4172_Q48,https://pbs.twimg.com/media/DsuyZw9XgAAoUDD.jpg,men/close shots,men/close shots,men/close shots
4173_Q48,https://pbs.twimg.com/media/Dsu2QnLWoAAsDlO.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4174_Q48,https://pbs.twimg.com/media/Dsu7apYUUAEfbGc.jpg,OTHER,OTHER,OTHER
4175_Q48,https://pbs.twimg.com/media/Dsu-RfsXQAEfR_-.jpg,OTHER,OTHER,OTHER
4176_Q48,https://pbs.twimg.com/media/DsvHjY6XgAAnvlp.jpg,violations,crowd,No Agreement
4177_Q48,https://pbs.twimg.com/media/DsvNw3zWwAI11q-.jpg,men/close shots,camps,No Agreement
4178_Q48,https://pbs.twimg.com/media/DsvHpmLW0AEKOZh.jpg,camps,camps,camps
4179_Q48,https://pbs.twimg.com/media/DsvUQUCUcAE-Yo6.jpg,OTHER,men/close shots,No Agreement
4180_Q48,https://pbs.twimg.com/media/DsvcQ1_WwAEc1tm.jpg,women and children/close shots,police,No Agreement
4181_Q48,https://pbs.twimg.com/media/DsvwL7OXQAEscif.jpg,men/close shots,crowd,No Agreement
4182_Q48,https://pbs.twimg.com/media/DswHGEIXgAAEShV.jpg,camps,camps,camps
4183_Q48,https://pbs.twimg.com/media/DswINlSWoAEem8D.jpg,men/close shots,men/close shots,men/close shots
4184_Q48,https://pbs.twimg.com/media/Dswdf0SWoAA3bLu.jpg,women and children/close shots,police,No Agreement
4185_Q48,https://pbs.twimg.com/media/DsxIvxTXoAA23qw.jpg,republican politicians,republican politicians,republican politicians
4186_Q48,https://pbs.twimg.com/media/DsxTSk4WwAAYIo5.jpg,men/close shots,men/close shots,men/close shots
4187_Q48,https://pbs.twimg.com/media/DsxTwCfXQAEO1Do.jpg,men/close shots,men/close shots,men/close shots
4188_Q48,https://pbs.twimg.com/media/DsxYYyGWsAAUOCE.jpg,camps,camps,camps
4189_Q48,https://pbs.twimg.com/media/Dsxs6f1XcAALAMF.jpg,men/close shots,men/close shots,men/close shots
4190_Q48,https://pbs.twimg.com/media/Dsx3QybV4AEYk6h.jpg,OTHER,OTHER,OTHER
4191_Q48,https://pbs.twimg.com/media/Dsx6XLQVAAA0lCV.jpg,crowd,crowd,crowd
4192_Q48,https://pbs.twimg.com/media/DsyHo5NU0AEzYKV.jpg,OTHER,OTHER,OTHER
4193_Q48,https://pbs.twimg.com/media/DsyM9DuWoAAb1OV.jpg,OTHER,OTHER,OTHER
4194_Q48,https://pbs.twimg.com/media/DsySmmGXgAAt0EM.jpg,republican politicians,republican politicians,republican politicians
4195_Q48,https://pbs.twimg.com/media/DsyWHNFXoAAky2r.jpg,republican politicians,republican politicians,republican politicians
4196_Q48,https://pbs.twimg.com/media/DsychonWsAUbqw0.jpg,republican politicians,republican politicians,republican politicians
4197_Q48,https://pbs.twimg.com/media/Dsy46AyWsAEMGJY.jpg,republican politicians,republican politicians,republican politicians
4198_Q48,https://pbs.twimg.com/media/DszFJkzXcAEpR6S.jpg,OTHER,men/close shots,No Agreement
4199_Q48,https://pbs.twimg.com/media/DszGpYYWoAcVPVl.jpg,police,police,police
4200_Q48,https://pbs.twimg.com/media/DszMH8zXQAYIjOf.jpg,OTHER,OTHER,OTHER
4201_Q48,https://pbs.twimg.com/media/DszyykbXQAADzOL.jpg,OTHER,OTHER,OTHER
4202_Q48,https://pbs.twimg.com/media/Dsz2P8aWoAAhJOR.jpg,crowd,crowd,crowd
4203_Q48,https://pbs.twimg.com/media/Dsz8GaDXgAAtqkn.jpg,crowd,men/close shots,No Agreement
4204_Q48,https://pbs.twimg.com/media/Ds0H33OWoAI9xD3.jpg,women and children/close shots,women and children/close shots,women and children/close shots
4205_Q48,https://pbs.twimg.com/media/Ds0N33GW0AAPxFP.jpg,OTHER,camps,No Agreement
4206_Q48,https://pbs.twimg.com/media/Ds0jyLfWoAAAuOq.jpg,OTHER,OTHER,OTHER
4207_Q48,https://pbs.twimg.com/media/Ds0kVzlWsAEWndb.jpg,violations,crowd,No Agreement
4208_Q48,https://pbs.twimg.com/media/Ds13zBlX4AAr_bq.jpg,men/close shots,camps,No Agreement
